id,timestamp,user_id,text,platform
post_002936,2025-05-10 18:37:08,user_962,这个产品真的很棒！强烈推荐给大家,抖音
post_002937,2025-05-02 17:57:08,user_789,客服很耐心，解决问题很及时,抖音
post_002938,2025-05-21 06:34:08,user_975,发货速度很快，很满意这次购物体验,微博
post_002939,2025-05-17 09:55:08,user_759,包装还可以，产品一般般,知乎
post_002940,2025-05-28 21:57:08,user_33,收到货了，还没来得及试用,微信
post_002941,2025-05-29 05:30:08,user_816,产品和描述完全不符，很失望,小红书
post_002942,2025-05-30 09:04:08,user_413,客服态度很差，问题一直没解决,抖音
post_002943,2025-05-20 21:52:08,user_270,整体还可以，没有特别惊喜,知乎
post_002944,2025-06-02 15:32:08,user_883,包装还可以，产品一般般,抖音
post_002945,2025-05-04 21:10:08,user_202,包装精美，产品质量很好,小红书
post_002946,2025-05-09 23:15:08,user_335,产品和描述完全不符，很失望,小红书
post_002947,2025-06-02 04:46:08,user_658,这个产品真的很棒！强烈推荐给大家,微博
post_002948,2025-05-18 20:08:08,user_300,包装破损，产品也有问题,微信
post_002949,2025-05-12 13:06:08,user_897,售后服务太差了，不会再买了,抖音
post_002950,2025-05-27 15:37:08,user_293,包装还可以，产品一般般,知乎
post_002951,2025-05-30 05:46:08,user_64,客服态度很差，问题一直没解决,微博
post_002952,2025-05-18 08:13:08,user_364,质量很不错，物超所值,小红书
post_002953,2025-05-17 18:49:08,user_941,包装破损，产品也有问题,微博
post_002954,2025-05-09 13:57:08,user_405,收到货了，还没来得及试用,微信
post_002955,2025-05-22 17:06:08,user_75,这个产品真的很棒！强烈推荐给大家,微博
post_002956,2025-05-26 01:25:08,user_159,质量很不错，物超所值,微信
post_002957,2025-05-11 18:06:08,user_672,包装破损，产品也有问题,小红书
post_002958,2025-05-30 08:27:08,user_493,包装精美，产品质量很好,抖音
post_002959,2025-05-20 04:10:08,user_597,整体还可以，没有特别惊喜,小红书
post_002960,2025-05-11 12:17:08,user_744,包装破损，产品也有问题,微信
post_002961,2025-05-20 14:02:08,user_993,产品和描述完全不符，很失望,微信
post_002962,2025-05-26 03:26:08,user_1000,质量太差了，完全不值这个价格,抖音
post_002963,2025-05-09 21:49:08,user_986,客服很耐心，解决问题很及时,微信
post_002964,2025-05-12 22:05:08,user_985,售后服务太差了，不会再买了,抖音
post_002965,2025-05-23 19:44:08,user_471,发货速度很快，很满意这次购物体验,小红书
post_002966,2025-05-17 09:44:08,user_129,客服态度很差，问题一直没解决,小红书
post_002967,2025-05-19 05:39:08,user_85,客服态度很差，问题一直没解决,微博
post_002968,2025-05-07 06:31:08,user_22,发货太慢了，等了好久才收到,小红书
post_002969,2025-05-18 23:49:08,user_277,售后服务太差了，不会再买了,微博
post_002970,2025-05-14 03:04:08,user_927,服务态度超级好，非常满意！,抖音
post_002971,2025-05-30 01:47:08,user_454,收到货了，还没来得及试用,微博
post_002972,2025-05-14 18:18:08,user_782,包装精美，产品质量很好,知乎
post_002973,2025-05-18 11:01:08,user_220,客服回复及时，产品质量一般,微博
post_002974,2025-05-07 08:31:08,user_627,客服很耐心，解决问题很及时,知乎
post_002975,2025-05-03 04:21:08,user_221,客服回复及时，产品质量一般,小红书
post_002976,2025-05-19 18:02:08,user_226,包装破损，产品也有问题,微信
post_002977,2025-05-21 11:19:08,user_89,服务态度超级好，非常满意！,小红书
post_002978,2025-05-03 07:08:08,user_166,包装破损，产品也有问题,微博
post_002979,2025-05-23 00:52:08,user_973,包装精美，产品质量很好,微博
post_002980,2025-05-04 07:31:08,user_605,发货速度正常，产品符合预期,知乎
post_002981,2025-05-17 21:31:08,user_40,这个产品真的很棒！强烈推荐给大家,抖音
post_002982,2025-05-30 09:18:08,user_883,收到货了，还没来得及试用,知乎
post_002983,2025-05-04 13:09:08,user_609,这个产品真的很棒！强烈推荐给大家,抖音
post_002984,2025-05-02 19:43:08,user_927,包装精美，产品质量很好,知乎
post_002985,2025-05-03 00:17:08,user_912,客服态度很差，问题一直没解决,小红书
post_002986,2025-05-31 12:42:08,user_137,客服很耐心，解决问题很及时,微博
post_002987,2025-05-11 00:18:08,user_211,服务态度超级好，非常满意！,知乎
post_002988,2025-05-21 04:08:08,user_737,客服回复及时，产品质量一般,知乎
post_002989,2025-05-09 08:06:08,user_592,包装破损，产品也有问题,知乎
post_002990,2025-05-15 17:34:08,user_910,客服很耐心，解决问题很及时,小红书
post_002991,2025-05-30 12:49:08,user_503,客服很耐心，解决问题很及时,抖音
post_002992,2025-05-07 15:11:08,user_821,服务态度超级好，非常满意！,小红书
post_002993,2025-05-27 12:28:08,user_838,客服回复及时，产品质量一般,微博
post_002994,2025-05-12 01:38:08,user_145,这个产品真的很棒！强烈推荐给大家,小红书
post_002995,2025-05-26 16:18:08,user_98,发货太慢了，等了好久才收到,小红书
post_002996,2025-05-23 02:14:08,user_999,发货太慢了，等了好久才收到,抖音
post_002997,2025-05-07 03:14:08,user_215,包装破损，产品也有问题,微博
post_002998,2025-05-25 16:26:08,user_909,质量太差了，完全不值这个价格,知乎
post_002999,2025-06-01 14:21:08,user_198,售后服务太差了，不会再买了,抖音
post_003000,2025-05-21 15:37:08,user_686,客服回复及时，产品质量一般,微博
post_003001,2025-05-06 11:46:08,user_9,产品和描述完全不符，很失望,知乎
post_003002,2025-05-24 12:40:08,user_834,产品和描述完全不符，很失望,微信
post_003003,2025-05-04 16:20:08,user_882,收到货了，还没来得及试用,微信
post_003004,2025-05-08 15:35:08,user_894,包装破损，产品也有问题,微博
post_003005,2025-05-04 02:20:08,user_892,收到货了，还没来得及试用,微信
post_003006,2025-05-04 22:59:08,user_794,包装还可以，产品一般般,知乎
post_003007,2025-05-05 23:10:08,user_861,这个产品真的很棒！强烈推荐给大家,微信
post_003008,2025-05-20 18:26:08,user_241,包装破损，产品也有问题,小红书
post_003009,2025-05-07 15:35:08,user_933,质量很不错，物超所值,小红书
post_003010,2025-05-17 04:37:08,user_43,质量很不错，物超所值,微信
post_003011,2025-05-28 15:55:08,user_756,服务态度超级好，非常满意！,微信
post_003012,2025-05-06 20:34:08,user_740,客服很耐心，解决问题很及时,微博
post_003013,2025-05-31 12:24:08,user_77,产品和描述完全不符，很失望,小红书
post_003014,2025-05-24 11:39:08,user_71,客服回复及时，产品质量一般,微信
post_003015,2025-05-18 07:45:08,user_809,产品和描述完全不符，很失望,小红书
post_003016,2025-05-11 03:26:08,user_638,收到货了，还没来得及试用,抖音
post_003017,2025-05-26 19:20:08,user_844,发货速度正常，产品符合预期,微博
post_003018,2025-05-19 07:22:08,user_974,发货速度很快，很满意这次购物体验,微博
post_003019,2025-05-05 21:09:08,user_484,发货速度很快，很满意这次购物体验,知乎
post_003020,2025-05-25 06:54:08,user_867,包装还可以，产品一般般,微信
post_003021,2025-05-24 09:30:08,user_305,整体还可以，没有特别惊喜,微博
post_003022,2025-05-26 01:36:08,user_81,发货速度正常，产品符合预期,抖音
post_003023,2025-05-27 04:17:08,user_529,客服回复及时，产品质量一般,微博
post_003024,2025-05-30 10:53:08,user_260,价格适中，质量还行,微博
post_003025,2025-06-01 02:00:08,user_337,质量很不错，物超所值,知乎
post_003026,2025-05-13 09:59:08,user_16,客服很耐心，解决问题很及时,小红书
post_003027,2025-05-31 04:00:08,user_260,这个产品真的很棒！强烈推荐给大家,微博
post_003028,2025-05-27 14:42:08,user_549,价格适中，质量还行,微信
post_003029,2025-05-05 06:30:08,user_24,价格适中，质量还行,微博
post_003030,2025-06-01 17:49:08,user_711,整体还可以，没有特别惊喜,知乎
post_003031,2025-05-18 03:21:08,user_882,发货太慢了，等了好久才收到,知乎
post_003032,2025-05-30 22:50:08,user_388,价格适中，质量还行,小红书
post_003033,2025-05-17 21:33:08,user_951,客服回复及时，产品质量一般,抖音
post_003034,2025-05-13 13:40:08,user_406,发货速度正常，产品符合预期,知乎
post_003035,2025-05-20 18:39:08,user_839,发货速度正常，产品符合预期,知乎
post_003036,2025-05-09 04:14:08,user_649,售后服务太差了，不会再买了,微信
post_003037,2025-05-18 18:14:08,user_845,发货速度很快，很满意这次购物体验,小红书
post_003038,2025-05-25 12:48:08,user_572,发货速度正常，产品符合预期,小红书
post_003039,2025-05-11 09:29:08,user_583,发货速度正常，产品符合预期,小红书
post_003040,2025-05-10 10:50:08,user_493,质量很不错，物超所值,知乎
post_003041,2025-05-06 01:28:08,user_943,服务态度超级好，非常满意！,小红书
post_003042,2025-05-06 17:18:08,user_165,客服很耐心，解决问题很及时,微博
post_003043,2025-05-11 17:00:08,user_254,客服很耐心，解决问题很及时,知乎
post_003044,2025-05-18 21:08:08,user_781,客服很耐心，解决问题很及时,知乎
post_003045,2025-05-07 13:00:08,user_569,发货太慢了，等了好久才收到,微信
post_003046,2025-05-12 04:50:08,user_730,质量很不错，物超所值,抖音
post_003047,2025-05-10 14:41:08,user_117,质量很不错，物超所值,微信
post_003048,2025-05-23 13:24:08,user_427,包装破损，产品也有问题,微信
post_003049,2025-05-06 10:15:08,user_96,这个产品真的很棒！强烈推荐给大家,微博
post_003050,2025-05-03 23:15:08,user_816,发货太慢了，等了好久才收到,知乎
post_003051,2025-05-13 02:52:08,user_587,收到货了，还没来得及试用,微信
post_003052,2025-05-28 22:38:08,user_486,这个产品真的很棒！强烈推荐给大家,微博
post_003053,2025-05-24 06:40:08,user_594,服务态度超级好，非常满意！,微信
post_003054,2025-05-21 18:27:08,user_28,包装还可以，产品一般般,微信
post_003055,2025-05-20 02:03:08,user_950,发货速度很快，很满意这次购物体验,小红书
post_003056,2025-05-19 06:51:08,user_549,包装破损，产品也有问题,微博
post_003057,2025-05-25 03:53:08,user_444,包装精美，产品质量很好,抖音
post_003058,2025-06-02 01:00:08,user_555,售后服务太差了，不会再买了,抖音
post_003059,2025-05-09 09:02:08,user_413,客服回复及时，产品质量一般,微信
post_003060,2025-05-22 02:44:08,user_824,包装还可以，产品一般般,小红书
post_003061,2025-05-13 16:08:08,user_705,售后服务太差了，不会再买了,抖音
post_003062,2025-05-15 02:09:08,user_740,发货速度很快，很满意这次购物体验,微博
post_003063,2025-05-30 19:34:08,user_78,发货速度很快，很满意这次购物体验,微博
post_003064,2025-06-01 10:20:08,user_837,价格适中，质量还行,微信
post_003065,2025-05-23 18:24:08,user_483,包装还可以，产品一般般,小红书
post_003066,2025-05-24 05:52:08,user_350,包装精美，产品质量很好,微信
post_003067,2025-05-08 20:36:08,user_375,这个产品真的很棒！强烈推荐给大家,抖音
post_003068,2025-05-16 02:52:08,user_391,质量太差了，完全不值这个价格,小红书
post_003069,2025-05-12 03:39:08,user_659,包装破损，产品也有问题,知乎
post_003070,2025-05-09 08:07:08,user_48,质量太差了，完全不值这个价格,知乎
post_003071,2025-06-01 14:55:08,user_651,质量很不错，物超所值,抖音
post_003072,2025-05-16 09:44:08,user_79,客服很耐心，解决问题很及时,抖音
post_003073,2025-05-04 22:09:08,user_373,质量很不错，物超所值,微信
post_003074,2025-05-30 16:32:08,user_355,发货太慢了，等了好久才收到,微信
post_003075,2025-05-31 07:58:08,user_462,产品和描述完全不符，很失望,小红书
post_003076,2025-05-11 13:54:08,user_144,服务态度超级好，非常满意！,微博
post_003077,2025-05-10 15:42:08,user_775,客服态度很差，问题一直没解决,知乎
post_003078,2025-05-20 06:17:08,user_803,产品和描述完全不符，很失望,抖音
post_003079,2025-05-07 15:31:08,user_610,质量太差了，完全不值这个价格,小红书
post_003080,2025-05-27 16:19:08,user_522,客服很耐心，解决问题很及时,微博
post_003081,2025-05-27 04:19:08,user_788,客服态度很差，问题一直没解决,抖音
post_003082,2025-05-17 16:20:08,user_42,包装精美，产品质量很好,小红书
post_003083,2025-05-30 02:07:08,user_258,发货太慢了，等了好久才收到,知乎
post_003084,2025-05-12 10:41:08,user_755,包装还可以，产品一般般,微博
post_003085,2025-05-17 08:00:08,user_740,客服回复及时，产品质量一般,知乎
post_003086,2025-05-27 21:48:08,user_229,收到货了，还没来得及试用,微博
post_003087,2025-05-16 16:01:08,user_35,产品和描述完全不符，很失望,知乎
post_003088,2025-05-19 05:15:08,user_669,这个产品真的很棒！强烈推荐给大家,微博
post_003089,2025-05-07 17:55:08,user_868,客服很耐心，解决问题很及时,微博
post_003090,2025-05-10 22:22:08,user_218,客服回复及时，产品质量一般,知乎
post_003091,2025-05-23 03:10:08,user_614,整体还可以，没有特别惊喜,小红书
post_003092,2025-05-23 17:19:08,user_671,发货速度正常，产品符合预期,知乎
post_003093,2025-05-23 05:09:08,user_993,包装精美，产品质量很好,抖音
post_003094,2025-05-06 07:59:08,user_617,服务态度超级好，非常满意！,微博
post_003095,2025-05-29 11:16:08,user_577,收到货了，还没来得及试用,知乎
post_003096,2025-05-08 08:43:08,user_729,收到货了，还没来得及试用,抖音
post_003097,2025-05-19 00:54:08,user_705,服务态度超级好，非常满意！,抖音
post_003098,2025-05-27 10:40:08,user_777,发货速度很快，很满意这次购物体验,小红书
post_003099,2025-05-17 01:54:08,user_117,质量很不错，物超所值,抖音
post_003100,2025-05-13 11:04:08,user_98,质量很不错，物超所值,微信
post_003101,2025-05-25 09:07:08,user_667,包装还可以，产品一般般,抖音
post_003102,2025-05-24 05:26:08,user_840,客服很耐心，解决问题很及时,知乎
post_003103,2025-05-04 17:59:08,user_940,包装还可以，产品一般般,小红书
post_003104,2025-05-29 17:40:08,user_553,客服回复及时，产品质量一般,知乎
post_003105,2025-05-26 13:55:08,user_148,包装还可以，产品一般般,知乎
post_003106,2025-05-23 05:30:08,user_864,包装精美，产品质量很好,抖音
post_003107,2025-05-03 15:13:08,user_340,这个产品真的很棒！强烈推荐给大家,抖音
post_003108,2025-05-05 20:11:08,user_654,发货太慢了，等了好久才收到,微信
post_003109,2025-05-20 04:29:08,user_137,发货太慢了，等了好久才收到,微信
post_003110,2025-05-11 10:17:08,user_99,客服回复及时，产品质量一般,微信
post_003111,2025-05-05 13:14:08,user_705,客服态度很差，问题一直没解决,抖音
post_003112,2025-05-11 19:20:08,user_152,质量很不错，物超所值,微博
post_003113,2025-05-05 00:51:08,user_47,质量太差了，完全不值这个价格,微信
post_003114,2025-05-28 04:12:08,user_57,服务态度超级好，非常满意！,抖音
post_003115,2025-05-22 13:22:08,user_801,发货速度正常，产品符合预期,抖音
post_003116,2025-05-06 13:49:08,user_915,产品和描述完全不符，很失望,抖音
post_003117,2025-05-03 21:34:08,user_263,质量很不错，物超所值,知乎
post_003118,2025-05-09 06:35:08,user_196,包装精美，产品质量很好,抖音
post_003119,2025-05-10 06:42:08,user_395,发货速度正常，产品符合预期,微信
post_003120,2025-05-27 03:41:08,user_450,发货太慢了，等了好久才收到,抖音
post_003121,2025-05-27 12:58:08,user_14,包装破损，产品也有问题,小红书
post_003122,2025-05-21 23:12:08,user_102,包装精美，产品质量很好,小红书
post_003123,2025-05-26 06:51:08,user_533,服务态度超级好，非常满意！,小红书
post_003124,2025-05-25 19:39:08,user_241,客服态度很差，问题一直没解决,知乎
post_003125,2025-05-19 10:52:08,user_730,客服很耐心，解决问题很及时,小红书
post_003126,2025-05-16 04:34:08,user_514,服务态度超级好，非常满意！,微信
post_003127,2025-05-14 07:55:08,user_413,质量很不错，物超所值,知乎
post_003128,2025-05-29 07:17:08,user_738,包装精美，产品质量很好,小红书
post_003129,2025-05-02 20:29:08,user_370,收到货了，还没来得及试用,小红书
post_003130,2025-06-02 12:26:08,user_712,质量太差了，完全不值这个价格,微博
post_003131,2025-05-13 18:18:08,user_16,价格适中，质量还行,知乎
post_003132,2025-05-30 08:29:08,user_142,发货太慢了，等了好久才收到,微信
post_003133,2025-05-13 05:46:08,user_672,客服回复及时，产品质量一般,微信
post_003134,2025-05-20 00:19:08,user_554,发货太慢了，等了好久才收到,微博
post_003135,2025-05-10 14:02:08,user_216,价格适中，质量还行,小红书
post_003136,2025-05-25 08:33:08,user_162,售后服务太差了，不会再买了,抖音
post_003137,2025-05-21 16:25:08,user_359,包装精美，产品质量很好,抖音
post_003138,2025-05-09 22:37:08,user_369,发货速度很快，很满意这次购物体验,小红书
post_003139,2025-05-31 23:08:08,user_28,价格适中，质量还行,小红书
post_003140,2025-06-01 11:58:08,user_213,包装精美，产品质量很好,小红书
post_003141,2025-05-03 07:56:08,user_832,质量很不错，物超所值,知乎
post_003142,2025-05-02 22:43:08,user_599,发货速度正常，产品符合预期,抖音
post_003143,2025-05-30 20:11:08,user_475,价格适中，质量还行,微博
post_003144,2025-05-24 06:48:08,user_620,整体还可以，没有特别惊喜,小红书
post_003145,2025-05-26 06:29:08,user_651,质量很不错，物超所值,抖音
post_003146,2025-05-17 04:15:08,user_551,发货速度很快，很满意这次购物体验,微信
post_003147,2025-05-31 17:30:08,user_24,质量太差了，完全不值这个价格,知乎
post_003148,2025-06-01 02:16:08,user_956,服务态度超级好，非常满意！,抖音
post_003149,2025-06-01 10:39:08,user_194,价格适中，质量还行,微博
post_003150,2025-05-23 10:04:08,user_824,价格适中，质量还行,抖音
post_003151,2025-05-31 18:25:08,user_963,服务态度超级好，非常满意！,抖音
post_003152,2025-05-29 00:44:08,user_126,客服回复及时，产品质量一般,小红书
post_003153,2025-05-31 12:18:08,user_912,客服回复及时，产品质量一般,微博
post_003154,2025-05-14 20:31:08,user_608,客服回复及时，产品质量一般,小红书
post_003155,2025-05-09 03:45:08,user_293,整体还可以，没有特别惊喜,微博
post_003156,2025-05-21 00:07:08,user_438,服务态度超级好，非常满意！,抖音
post_003157,2025-05-12 14:50:08,user_142,客服很耐心，解决问题很及时,微博
post_003158,2025-05-19 22:58:08,user_466,发货速度很快，很满意这次购物体验,小红书
post_003159,2025-05-19 07:43:08,user_671,客服很耐心，解决问题很及时,知乎
post_003160,2025-06-01 03:28:08,user_584,整体还可以，没有特别惊喜,微博
post_003161,2025-05-18 09:24:08,user_294,发货速度很快，很满意这次购物体验,抖音
post_003162,2025-05-22 13:15:08,user_563,发货速度很快，很满意这次购物体验,微信
post_003163,2025-05-29 07:41:08,user_340,包装精美，产品质量很好,知乎
post_003164,2025-05-04 05:13:08,user_996,包装还可以，产品一般般,小红书
post_003165,2025-05-18 14:09:08,user_265,售后服务太差了，不会再买了,抖音
post_003166,2025-05-26 05:58:08,user_133,服务态度超级好，非常满意！,知乎
post_003167,2025-05-23 19:21:08,user_703,发货速度很快，很满意这次购物体验,微博
post_003168,2025-05-10 04:24:08,user_557,质量很不错，物超所值,抖音
post_003169,2025-05-12 02:19:08,user_75,服务态度超级好，非常满意！,小红书
post_003170,2025-05-28 13:50:08,user_56,质量太差了，完全不值这个价格,抖音
post_003171,2025-05-08 02:12:08,user_480,发货太慢了，等了好久才收到,微信
post_003172,2025-05-11 07:23:08,user_215,客服回复及时，产品质量一般,微信
post_003173,2025-05-21 08:38:08,user_733,这个产品真的很棒！强烈推荐给大家,小红书
post_003174,2025-05-09 22:23:08,user_400,客服态度很差，问题一直没解决,知乎
post_003175,2025-05-06 23:18:08,user_372,发货太慢了，等了好久才收到,微信
post_003176,2025-05-28 01:58:08,user_961,质量很不错，物超所值,微信
post_003177,2025-05-18 20:16:08,user_438,价格适中，质量还行,微信
post_003178,2025-05-22 01:04:08,user_833,发货速度很快，很满意这次购物体验,知乎
post_003179,2025-05-03 04:26:08,user_296,包装还可以，产品一般般,抖音
post_003180,2025-05-12 23:20:08,user_276,质量很不错，物超所值,微信
post_003181,2025-05-13 01:42:08,user_596,这个产品真的很棒！强烈推荐给大家,抖音
post_003182,2025-05-08 00:22:08,user_582,发货速度正常，产品符合预期,小红书
post_003183,2025-05-09 22:08:08,user_27,整体还可以，没有特别惊喜,小红书
post_003184,2025-05-04 22:45:08,user_54,包装还可以，产品一般般,抖音
post_003185,2025-05-07 12:30:08,user_728,包装破损，产品也有问题,小红书
post_003186,2025-05-21 06:29:08,user_339,包装还可以，产品一般般,微信
post_003187,2025-05-04 15:45:08,user_531,包装精美，产品质量很好,抖音
post_003188,2025-05-20 10:48:08,user_127,质量太差了，完全不值这个价格,微信
post_003189,2025-05-31 01:04:08,user_364,包装精美，产品质量很好,小红书
post_003190,2025-05-12 00:54:08,user_583,服务态度超级好，非常满意！,知乎
post_003191,2025-05-04 18:09:08,user_984,客服很耐心，解决问题很及时,抖音
post_003192,2025-05-24 12:15:08,user_338,发货速度很快，很满意这次购物体验,微信
post_003193,2025-05-04 13:19:08,user_939,价格适中，质量还行,抖音
post_003194,2025-06-01 07:18:08,user_38,质量太差了，完全不值这个价格,抖音
post_003195,2025-05-15 05:04:08,user_917,包装还可以，产品一般般,抖音
post_003196,2025-05-14 08:20:08,user_709,发货速度很快，很满意这次购物体验,微博
post_003197,2025-05-05 16:36:08,user_588,包装破损，产品也有问题,微博
post_003198,2025-05-10 06:25:08,user_71,价格适中，质量还行,微信
post_003199,2025-05-24 17:30:08,user_278,发货速度正常，产品符合预期,抖音
post_003200,2025-05-24 05:42:08,user_879,客服态度很差，问题一直没解决,小红书
post_003201,2025-05-20 02:37:08,user_892,服务态度超级好，非常满意！,小红书
post_003202,2025-05-18 20:22:08,user_877,质量太差了，完全不值这个价格,小红书
post_003203,2025-05-02 19:16:08,user_210,客服态度很差，问题一直没解决,微信
post_003204,2025-05-18 21:25:08,user_604,质量太差了，完全不值这个价格,抖音
post_003205,2025-05-05 21:43:08,user_473,客服回复及时，产品质量一般,微博
post_003206,2025-05-30 09:15:08,user_729,包装精美，产品质量很好,知乎
post_003207,2025-05-06 07:48:08,user_535,这个产品真的很棒！强烈推荐给大家,微博
post_003208,2025-05-23 13:23:08,user_477,售后服务太差了，不会再买了,知乎
post_003209,2025-05-13 21:42:08,user_57,客服态度很差，问题一直没解决,微博
post_003210,2025-05-24 08:19:08,user_13,服务态度超级好，非常满意！,微博
post_003211,2025-05-04 22:56:08,user_78,发货速度很快，很满意这次购物体验,微信
post_003212,2025-05-05 10:50:08,user_307,客服态度很差，问题一直没解决,微博
post_003213,2025-05-11 11:15:08,user_843,服务态度超级好，非常满意！,微信
post_003214,2025-05-05 13:06:08,user_131,这个产品真的很棒！强烈推荐给大家,小红书
post_003215,2025-05-09 05:37:08,user_57,发货速度正常，产品符合预期,小红书
post_003216,2025-05-16 19:26:08,user_396,收到货了，还没来得及试用,微博
post_003217,2025-06-01 15:36:08,user_280,包装精美，产品质量很好,小红书
post_003218,2025-05-29 15:31:08,user_805,包装精美，产品质量很好,知乎
post_003219,2025-05-18 00:20:08,user_254,质量太差了，完全不值这个价格,抖音
post_003220,2025-05-23 22:03:08,user_511,客服回复及时，产品质量一般,知乎
post_003221,2025-05-04 17:44:08,user_958,客服态度很差，问题一直没解决,抖音
post_003222,2025-05-11 07:55:08,user_899,这个产品真的很棒！强烈推荐给大家,小红书
post_003223,2025-05-10 19:13:08,user_627,包装精美，产品质量很好,抖音
post_003224,2025-05-31 02:35:08,user_51,价格适中，质量还行,微博
post_003225,2025-05-05 13:18:08,user_775,质量太差了，完全不值这个价格,知乎
post_003226,2025-05-18 18:44:08,user_682,产品和描述完全不符，很失望,知乎
post_003227,2025-05-26 14:31:08,user_614,质量很不错，物超所值,知乎
post_003228,2025-05-27 12:05:08,user_393,收到货了，还没来得及试用,微博
post_003229,2025-06-02 00:14:08,user_736,产品和描述完全不符，很失望,知乎
post_003230,2025-05-17 20:23:08,user_971,包装还可以，产品一般般,知乎
post_003231,2025-05-11 20:39:08,user_388,这个产品真的很棒！强烈推荐给大家,知乎
post_003232,2025-05-17 14:00:08,user_258,质量很不错，物超所值,小红书
post_003233,2025-05-15 20:53:08,user_561,包装精美，产品质量很好,知乎
post_003234,2025-05-26 16:25:08,user_424,质量太差了，完全不值这个价格,抖音
post_003235,2025-05-13 09:56:08,user_655,质量很不错，物超所值,知乎
post_003236,2025-05-31 18:46:08,user_36,这个产品真的很棒！强烈推荐给大家,微博
post_003237,2025-05-29 12:57:08,user_169,发货速度很快，很满意这次购物体验,微博
post_003238,2025-06-01 05:02:08,user_34,包装精美，产品质量很好,微博
post_003239,2025-05-29 14:45:08,user_329,产品和描述完全不符，很失望,抖音
post_003240,2025-06-01 19:10:08,user_684,质量很不错，物超所值,小红书
post_003241,2025-05-31 03:22:08,user_453,价格适中，质量还行,小红书
post_003242,2025-05-22 23:14:08,user_482,售后服务太差了，不会再买了,微博
post_003243,2025-05-04 09:42:08,user_396,这个产品真的很棒！强烈推荐给大家,抖音
post_003244,2025-05-27 06:25:08,user_798,整体还可以，没有特别惊喜,微博
post_003245,2025-05-25 11:42:08,user_765,客服回复及时，产品质量一般,微博
post_003246,2025-05-12 08:33:08,user_853,包装破损，产品也有问题,抖音
post_003247,2025-05-22 03:45:08,user_20,价格适中，质量还行,微博
post_003248,2025-05-26 10:13:08,user_648,产品和描述完全不符，很失望,抖音
post_003249,2025-05-29 00:28:08,user_938,包装破损，产品也有问题,微博
post_003250,2025-05-18 20:02:08,user_671,客服回复及时，产品质量一般,微博
post_003251,2025-05-11 16:22:08,user_801,发货速度正常，产品符合预期,小红书
post_003252,2025-05-18 12:41:08,user_432,包装还可以，产品一般般,微博
post_003253,2025-05-09 23:49:08,user_931,收到货了，还没来得及试用,知乎
post_003254,2025-05-31 03:22:08,user_710,客服回复及时，产品质量一般,微博
post_003255,2025-05-16 22:02:08,user_821,服务态度超级好，非常满意！,微博
post_003256,2025-06-01 15:34:08,user_183,包装破损，产品也有问题,小红书
post_003257,2025-05-22 23:17:08,user_9,包装精美，产品质量很好,微博
post_003258,2025-05-19 22:42:08,user_724,服务态度超级好，非常满意！,微信
post_003259,2025-05-19 02:37:08,user_781,包装破损，产品也有问题,微信
post_003260,2025-05-03 17:41:08,user_1,质量很不错，物超所值,知乎
post_003261,2025-05-14 23:46:08,user_479,收到货了，还没来得及试用,微博
post_003262,2025-06-01 17:38:08,user_375,客服回复及时，产品质量一般,知乎
post_003263,2025-05-29 01:33:08,user_983,发货速度正常，产品符合预期,知乎
post_003264,2025-05-17 03:02:08,user_221,包装精美，产品质量很好,小红书
post_003265,2025-05-10 12:14:08,user_176,质量太差了，完全不值这个价格,微博
post_003266,2025-05-12 17:36:08,user_952,服务态度超级好，非常满意！,知乎
post_003267,2025-05-03 20:29:08,user_906,服务态度超级好，非常满意！,微信
post_003268,2025-05-11 12:23:08,user_454,包装还可以，产品一般般,微信
post_003269,2025-05-18 02:24:08,user_134,包装破损，产品也有问题,抖音
post_003270,2025-05-17 01:16:08,user_204,质量很不错，物超所值,知乎
post_003271,2025-05-22 23:12:08,user_949,包装还可以，产品一般般,抖音
post_003272,2025-05-27 21:29:08,user_54,质量很不错，物超所值,抖音
post_003273,2025-05-11 22:09:08,user_360,质量很不错，物超所值,微博
post_003274,2025-05-03 19:14:08,user_398,发货速度很快，很满意这次购物体验,微信
post_003275,2025-06-02 12:48:08,user_200,收到货了，还没来得及试用,小红书
post_003276,2025-05-14 23:00:08,user_897,包装精美，产品质量很好,微信
post_003277,2025-05-10 10:16:08,user_925,价格适中，质量还行,知乎
post_003278,2025-05-11 07:02:08,user_712,售后服务太差了，不会再买了,抖音
post_003279,2025-06-01 09:50:08,user_881,这个产品真的很棒！强烈推荐给大家,微信
post_003280,2025-05-07 19:55:08,user_78,发货速度正常，产品符合预期,知乎
post_003281,2025-05-20 10:25:08,user_589,服务态度超级好，非常满意！,抖音
post_003282,2025-05-31 23:09:08,user_289,客服很耐心，解决问题很及时,抖音
post_003283,2025-05-28 23:17:08,user_57,发货速度很快，很满意这次购物体验,知乎
post_003284,2025-05-20 19:37:08,user_864,发货速度正常，产品符合预期,知乎
post_003285,2025-05-15 10:18:08,user_647,包装还可以，产品一般般,小红书
post_003286,2025-05-30 01:27:08,user_321,售后服务太差了，不会再买了,抖音
post_003287,2025-05-21 14:26:08,user_822,客服很耐心，解决问题很及时,知乎
post_003288,2025-05-09 06:34:08,user_777,发货速度正常，产品符合预期,抖音
